Con,Contp,PP,PPName,Reg,AgtId,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Colombia,Government,97,"Colombia I - Gaviria",Americas,1101,"Acuerdo sobre Veedurías, Segunda Ronda de Conversaciones Gobierno-CGSB, Caracas",1991-06-25,"Multiparty signed/agreed",3,4633,Intra,Pre,Conf,"Por el Gobierno Nacional:
JESÚS ANTONIO BEJARANO A. Consejero Presidencial de Paz ANDRÉS GONZÁLEZ D. Viceministro de Gobierno
PA-X, Peace Agreement Access Tool (Translation © University of Edinburgh)
www.peaceagreements.org
3
CARLOS EDUARDO JARAMILLO C. Asesor de la Consejeria HUMBERTO VERGARA P. Asesor de Ia Consejeria TOMÁS CONCHA S. Asesor de Ia Consejeria ALVARO HERNANDEZ Asesor de la Consejería
Por la Coordinadora Guerrillera Simón Bolívar
ALFONSO CANO (FARC-EP) IVÁN MÁRQUEZ (FARC-EP) GUILLERMO ZULUAGA (FARC-EP) ANDRÉS PARIS (FARC-EP) PABLO CATATUMBO (FARC-EP) DANIEL ALDANA (FARC-EP) MIGUEL SUÁREZ (FARC-EP) FRANCISCO GALÁN (UC-ELN) LUCÍA GONZÁLEZ (UC-ELN) DIEGO RUIZ (EPL) ASDRÚBAL JIMÉNEZ (EPL)","Observatores presentes: ÁLVARO VÁSQUEZ, NELSON BERRÍO, WILLIAM RAMÍREZ Y ÓSCAR REYES",,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,1100,"Comunicado Gobierno-CGSB, Finalización de la Primera Ronda de Conversaciones, Caracas",1991-06-15,"Multiparty signed/agreed",2,2400,Intra,Pre,PreMix,"For the national government:
JESÚS ANTONIO BEJARANO A., Presidential Council
ANDRÉS GONZÁLEZ D., Deputy Minister of the Interior
CARLOS EDUARDO JARAMILLO C., Council Adviser
HUMERTO VERGARA P., Council Adviser
TOMÁS CONCHA S., Council Adviser

For CGSB:
ALFONSO CANO, FARC
IVÁN MÁRQUEZ, FARC
PABLO CATATUMBO, FARC
GULLERMO ZULUAGA, FARC
DANIEL ALDANA, FARC
MIGUEL SUÁREZ, FARC
ANDRÉS PARÍS, FARC
FRANCISCO GALÁN, ELN
LUCÍA CONZÁLEZ, ELN
DIEGO RUIZ, EPL
ASDRÚBAL JIMÉNEZ, EPL",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,166,"Declaración del Gobierno y la CGSB, Primera Ronda de Conversaciones (The Caracas Agenda)",1991-06-06,"Multiparty signed/agreed",3,5024,Intra,Pre,PreMix,"National Govt, Simon Bolivar Guerilla Coordination Body (CGSB)","observers: list of names",,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,151,"Acuerdo Final entre el Gobierno Nacional y el Movimieto Armado Quintin Lame, Campamento de Pueblo Nuevo Caldono-Cauca",1991-05-27,"Multiparty signed/agreed",13,23404,Intra,SubComp,FrAg,"For the national government:
JESUS ANTONIO BEJARANO, Peace Council
CARLOS EDUARDO JARAMILLO C., Council Adviser
ALVARO HERNANDEZ, Council Adviser
TOMAS CONCHA S., Council Adviser
HUMBERTO VERGARA P. Council Adviser
GONZALO DE FRANCISCO Z., Council Adviser
GABRIEL RESTREPO F., Council Adviser

For MAQL:
Chief of staff:

GILDARDO FERNANDEZ
CARLOS ANDRADE
RICARDO ROMERO
RUBEN DARIO MONROY
RICHARD SANCHEZ
FRANKY GUERRERO

Political leadership:
LEONARDO ULCUE
CIRO TIQUE
IVAN QUINTERO
FERNANDO MUÑOZ
GABRIEL MARTINEZ","International monitors:
The World Council of Indigenous Peoples:
DONALD ROJAS, President
RODRIGO CONTRERAS

The Spanish Human Rights Association:
LUIS OTERO FERNANDEZ",,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,158,"Acuerdo de Crave Norte: Gobierno Nactional - CGSB",1991-05-17,"Multiparty signed/agreed",2,2603,Intra,Pre,Proc,"On behalf of the national government:
Andrés González Díaz Deputy Minister of the Interior
Carlos Eduardo Jaramillo Peace Council
On behalf of the Simón Bolívar Guerrilla Coordinator:
Lucía González Daniel Aldana Mutis Miguel Suárez Piragua",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,1098,"Acuerdo entre la Consejería de Paz y la Comisión Negociadora del MAQL, Mesa de Togoima, Páez, Cauca",1991-03-06,"Multiparty signed/agreed",2,1660,Intra,SubPar,MultIss,"Por el Gobierno Nacional:
JESÚS ANTONIO BE]ARANO Consejero para la Paz
CARLOS EDUARDO JARAMILLO
Asesor Consejería
ÁLVARO HERNÁNDEZ
Asesor Consejería
HUMBERTO VERGARA PORTELA
Asesor Consejería

Por el Quintin Lame:
GILDARDO FERNÁNDEZ
CIRO TIQUE
LEONARDO ULCUE
CARLOS ANDRADE","JORGE MUÑOZ FERNÁNDEZ
Testigo, Caucanos por la Paz
",,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,1093,"Acuerdo entre el Gobierno Nacional y el Ejército Popular de Liberación",1991-02-15,"Multiparty signed/agreed",6,10429,Intra,SubPar,MultIss,"Por el Gobierno Nacional:
JESÚS ANTONIO BEJARANO AVILA Consejero Presidencia, CARLOS EDUARDO JARAMILLO Asesor de la Consejería TOMAS CONCHA Asesor de la Consejería ALVARO HERNANDEZ Asesor de la Consejería
GABRIEL RESTREPO FORERO Asesor de la Consejería GONZALO DE FRANCISCO Asesor de la Consejería

Por el EPL:
JAIME FAJARDO Comisión Negociadora ANÍBAL PALACIO Comisión Negociadora FERNANDO PINEDA Comisión Negociadora
BERNARDO GUTJÉRREZ Comisión Negociadora JAIRO MORALES Comisión Negociadora MARCOS JARA Comisión Negociadora",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,149,"Acuerdo Final entre el Gobierno Nacional y el Ejército Popular de Liberación – EPL",1991-02-15,"Multiparty signed/agreed",16,28837,Intra,SubComp,FrAg,"Por el Gobierno Nacional
HUMBERTO DE LA CALLE LOMBANA
Ministro de Gobierno JESUS A. BEJARANO AVILA
Consejero Presidencial
CARLOS EDUARDO JARAMILLO C.
Asesor de la Consejería
ALVARO HERNANDEZ V.
Asesor de la Consejería
TOMAS CONCHA SANZ
Asesor de la Consejería GABRIEL RESTREPO FORERO
Asesor de la Consejería
GONZALO DE FRANCISCO ZAMBRANO
Asesor de la Consejería

Por el EPL
JAIME FAJARDO Comisión Negociadora
ANIBAL PALACIO Comisión Negociadora 
LUIS FERNANDO PINEDA Comisión Negociadora 
BERNARDO GUTIÉRREZ Comisión Negociadora 
JAIRO MORALES Comisión Negociadora 
MARCOS JARA Comisión Negociadora","Witnesses:
Moseñor GUILLERMO VEGA
Conferencia Episcopal Colombiana
Don MANUEL MEDINA
Veedor por el Partido Socialista Obrero Español Y la Internacional Socialista
",,COL,,100,,289,1079,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,1,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,1092,"Declaración del Gobierno Nacional y el PCC (ML) y el EPL, Juan José, Córdoba",1991-01-29,"Multiparty signed/agreed",2,2924,Intra,SubPar,MultIss,"For the EPL and the PCC - ML:
JAIME FAJARDO LANDAETA
DA RÍO ANTONIO MEJÍA
ANÍBAL PALACIO
FERNANDO PINEDA
BERNARDO GUTIÉRREZ
MARCOS JARA
DOMINGO ROJAS
JYMY SALCEDO
JAIME VELASQUEZ
CAMILOSANTACRUZ
SALOMÓN BORGES
For the Presidential Council
JESÚS A. BEJARANO A.
CARLOS EDUARDO JARA MILLO
ALVARO HERNANDEZ
TOMAS CONCHA SANZ","Agreement is not signed by, but is stated to have been agreed 'in the presence of': in the presence of Manuel Medina, representative of the Spanish Socialist Workers’ Party (Partido Socialista Obrero Español, PSOE) and Socialist International in his capacity as international monitor, Monsignor Flavio Calle, Bishop of Montelíbano and Monsignor Guillermo Vega of the Colombian Episcopal Conference, as representatives of the church and as moral tutors of the peace process, Monsignor Emilio Stehle special guest of the church, Senator Rodrigo Marín Bernal in representation of the National Salvation Movement and Member of Parliament Andrés López,",,COL,,100,,289,1575,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,1096,"Acta Interna del Acuerdo entre el Gobierno y el PRT, Ovejas, Sucre",1991-01-25,"Multiparty signed/agreed",4,4353,Intra,SubPar,MultIss,"Por el Gobierno Nacional:
JESÚS ANTONIO BEJARANO Consejero Presidencial CARLOS EDUARDO JARAMILLO Asesor Consejería GONZALO DE FRANCISCO Asesor Consejería ALVARO HERNANDEZ Asesor Consejería GABRIEL RESTREPO Asesor Consejería T OMAS CONCHA SANZ Asesor Consejería

Por el PRT:
VALENTÍN GONZALEZ
RAFAEL GONZALEZ
PABLO RONCALLO
SERGIO SIERRA
ERNESTO FALLA
IVAN SUAREZ",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,152,"Acuerdo Final entre el Gobierno Nacional y el Partido Revolucionario de los Trabajadores, don Gabriel, Ovejas, Sucre",1991-01-25,"Multiparty signed/agreed",15,22918,Intra,SubComp,FrAg,"On behalf of the national government:
JESUS ANTONIO BEJARANO Presidential Council
CARLOS EDUARDO JARAMILLO Council Adviser
GONZALO DE FRANCISCO Council Adviser
ALVARO HERNÁNDEZ Council Adviser
GABRIEL RESTREPO Council Adviser
TOMAS CONCHA SANZ Council Adviser

On behalf or PRT:
VALENTIN GONZALEZ
SERGIO SIERRA
PABLO RONCALLO
RAFAEL GONZALEZ
ERNESTO FALLA",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,1,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,1091,"Acta de Compromiso entre el Gobierno Nacional y el EPL",1991-01-10,"Multiparty signed/agreed",5,6148,Intra,Imp,ImpMod,"Memorandum which is not signed, but stated to be the document of the National Government and the EPL",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,1094,"Declaración Conjunta del Gobierno Nacional y el PRT, Don Gabriel, Ovejas, Sucre",1990-12-28,"Multiparty signed/agreed",2,2948,Intra,Pre,PreMix,"Not signed but stated to be the document of:

for the national
government, Jesús Antonio Bejarano A., of the Presidential Council for Reconciliation,
Normalisation and Restoration, and Carlos Eduardo Jaramillo C., Gonzalo de Francisco, Tomás Concha, 
Álvaro Hernández and Gabriel Restrepo, advisers to the Presidential Council; for the Revolutionary 
Workers Party (Partido Revolucionario de los Trabajadores, PRT),
leaders and commanders Valentín González, Sergio Sierra and Pablo Roncallo.
",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,1095,"Acuerdo General entre el Gobierno Nacional y el Partido Revolucionario de los Trabajadores, Don Gabriel, Ovejas, Sucre",1990-12-28,"Multiparty signed/agreed",3,5245,Intra,SubPar,MultIss,"Por el Gobierno Nacional,
HUMBERTO DE LA CALLE LOMBANA
Ministro de Gobierno
JESÚS ANTONIO BEJARANO
Consejero Presidencial
CARLOS EDUARDO JARA MILLO
Asesor Consejería
GONZALO DE FRANCISCO
Asesor Consejería
ALVARO HERNANDEZ
Asesor Consejería
GABRIEL RESTREPO
Asesor Consejería

Por el PRT,
VALENTIN GONZALEZ
SERGIO SIERRA
PABLO RONCALLO
RAFAEL GONzALEZ
ERNESTO FALLA
IVAN SUAREZ","Witness: Orlando Fals Borda, delegado a la ANC por la lista de la AD M-19",,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
